URL,ID,Försäljningspris(SEK),Säljare,Bränsle,Växellåda,Miltal (mil),Modellår,Modell,Plats,Märke,Rubrik,Modellvariant
https://www.blocket.se/mobility/item/17441831,17441831,354900,Företag,El,Automatisk,9856,2022,2,Hisings Backa,Polestar,Polestar 2 Long Range Dual Motor Plus Pilot Perf. Drag Läder,Long Range Dual Motor Plus Pilot Perf. Drag Läder
https://www.blocket.se/mobility/item/17929500,17929500,354900,Företag,El,Automatisk,5127,2022,2,Hisings Backa,Polestar,Polestar 2 Long Range Single Motor Plus Pilot Panorama 360°,Long Range Single Motor Plus Pilot Panorama 360°
https://www.blocket.se/mobility/item/18070116,18070116,309900,Företag,El,Automatisk,5596,2022,2,Hisings Backa,Polestar,Polestar 2 Standard Range Single Motor 64kWh,Standard Range Single Motor 64kWh
https://www.blocket.se/mobility/item/19377967,19377967,299900,Företag,El,Automatisk,9902,2022,2,Hisings Kärra,Polestar,Polestar 2 Long Range Singel motor 231Hk Panorama / Drag,Long Range Singel motor 231Hk Panorama / Drag
https://www.blocket.se/mobility/item/18376034,18376034,279000,Företag,El,Automatisk,11613,2022,2,Karlskoga,Polestar,Polestar 2 Standard Range Single Motor 64kWh,Standard Range Single Motor 64kWh
https://www.blocket.se/mobility/item/14648622,14648622,319000,Företag,El,Automatisk,4034,2022,2,Karlskrona,Polestar,Polestar 2 Standard Range Single Motor 224 hk,Standard Range Single Motor 224 hk
https://www.blocket.se/mobility/item/15194863,15194863,324000,Företag,El,Automatisk,7882,2022,2,Karlskrona,Polestar,Polestar 2 Standard Range Single Motor Pilot och Plus,Standard Range Single Motor Pilot och Plus
https://www.blocket.se/mobility/item/18692656,18692656,329000,Företag,El,Automatisk,5063,2022,2,Karlskrona,Polestar,Polestar 2 Standard Range Single Motor Pilot 224 hk Dragkrok,Standard Range Single Motor Pilot 224 hk Dragkrok
https://www.blocket.se/mobility/item/19645246,19645246,329995,Privat,El,Automatisk,8600,2022,2,Karlskrona,Polestar,Polestar 2 Long Range Single Motor (Pilot Plus),Long Range Single Motor (Pilot Plus)
https://www.blocket.se/mobility/item/19453202,19453202,369000,Företag,El,Automatisk,5669,2022,2,Kinna,Polestar,Polestar 2 Long Range Dual Motor 78kWh Plus,Long Range Dual Motor 78kWh Plus
https://www.blocket.se/mobility/item/13496799,13496799,339000,Företag,El,Automatisk,10796,2022,2,Kinna,Polestar,Polestar 2 Long Range Dual Motor 78kWh Plus,Long Range Dual Motor 78kWh Plus
https://www.blocket.se/mobility/item/19605972,19605972,289900,Företag,El,Automatisk,6146,2022,2,Kramfors,Polestar,Polestar 2 Standard Range Single Motor Drag V-hjul MELLANDAGSREA 3,Standard Range Single Motor Drag V-hjul MELLANDAGSREA 3
https://www.blocket.se/mobility/item/19340393,19340393,329900,Företag,El,Automatisk,8379,2022,2,Kristianstad,Polestar,Polestar 2 Long Range Single Motor 78kWh Plus,Long Range Single Motor 78kWh Plus
https://www.blocket.se/mobility/item/19340394,19340394,299900,Företag,El,Automatisk,12523,2022,2,Kristianstad,Polestar,Polestar 2 Standard Range Single Motor 64kWh Plus,Standard Range Single Motor 64kWh Plus
https://www.blocket.se/mobility/item/19061585,19061585,339900,Företag,El,Automatisk,9280,2022,2,Kristianstad,Polestar,Polestar 2 Long Range Single Motor 78kWh,Long Range Single Motor 78kWh
https://www.blocket.se/mobility/item/18421547,18421547,380000,Företag,El,Automatisk,2961,2022,2,Kungsängen,Polestar,Polestar 2 LONG RANGE DUAL MOTOR 408HK B-KAM NAVI P-VÄRM,LONG RANGE DUAL MOTOR 408HK B-KAM NAVI P-VÄRM
https://www.blocket.se/mobility/item/19530786,19530786,294800,Företag,El,Automatisk,6154,2022,2,Linköping,Polestar,Polestar 2 Standard Range Single Motor Plus Pano H/K Drag,Standard Range Single Motor Plus Pano H/K Drag
https://www.blocket.se/mobility/item/17535100,17535100,289900,Företag,El,Automatisk,10172,2022,2,Malmö,Polestar,Polestar 2 LONG RANGE / SINGLE MOTOR / Glastak / H&K,LONG RANGE / SINGLE MOTOR / Glastak / H&K
https://www.blocket.se/mobility/item/18705725,18705725,279500,Företag,El,Automatisk,9415,2022,2,Malmö,Polestar,Polestar 2 Standard Range Single Motor 69kWh / Pilot Pack /,Standard Range Single Motor 69kWh / Pilot Pack /
https://www.blocket.se/mobility/item/17469797,17469797,309900,Företag,El,Automatisk,12758,2022,2,Mölndal,Polestar,"Polestar 2 Long Range Dual Motor, 408hk|CARPLAY|NAVI|360 KAMERA|","Long Range Dual Motor, 408hk|CARPLAY|NAVI|360 KAMERA|"
https://www.blocket.se/mobility/item/19454517,19454517,348900,Företag,El,Automatisk,3184,2022,2,Norsborg,Polestar,Polestar 2 Long Range Single Motor Plus Pilot Värm Pano H/K,Long Range Single Motor Plus Pilot Värm Pano H/K
https://www.blocket.se/mobility/item/19529019,19529019,288900,Företag,El,Automatisk,7713,2022,2,Norsborg,Polestar,Polestar 2 Standard Range Single Motor Kamera CarPlay MOMS,Standard Range Single Motor Kamera CarPlay MOMS
https://www.blocket.se/mobility/item/19592447,19592447,319800,Företag,El,Automatisk,5849,2022,2,Norsborg,Polestar,Polestar 2 Long Range Single Motor Dragkrok Kamera CarPlay,Long Range Single Motor Dragkrok Kamera CarPlay
https://www.blocket.se/mobility/item/19606089,19606089,349800,Företag,El,Automatisk,9295,2022,2,Norsborg,Polestar,Polestar 2 Long Range Dual Motor Performance Plus Pilot Drag,Long Range Dual Motor Performance Plus Pilot Drag
https://www.blocket.se/mobility/item/19418382,19418382,294800,Företag,El,Automatisk,11184,2022,2,Norsborg,Polestar,Polestar 2 Long Range Single Motor Plus Pilot Värm Pano H/K,Long Range Single Motor Plus Pilot Värm Pano H/K
https://www.blocket.se/mobility/item/18517536,18517536,279900,Företag,El,Automatisk,13541,2022,2,Örebro,Polestar,Polestar 2 Long Range Single Motor 231hk Kamera CarPlay,Long Range Single Motor 231hk Kamera CarPlay
https://www.blocket.se/mobility/item/18058522,18058522,309000,Företag,El,Automatisk,10551,2022,2,Segeltorp,Polestar,Polestar 2 Long Range Dual Motor 78 kWh Pilot Lite,Long Range Dual Motor 78 kWh Pilot Lite
https://www.blocket.se/mobility/item/19457553,19457553,304900,Företag,El,Automatisk,5085,2022,2,Segeltorp,Polestar,Polestar 2 Standard Range Single Motor 231hk Kamera Navi,Standard Range Single Motor 231hk Kamera Navi
https://www.blocket.se/mobility/item/18244126,18244126,335000,Företag,El,Automatisk,7638,2022,2,Segeltorp,Polestar,Polestar 2 Long Range Single Motor 78 kWh Plus Pilot Lite,Long Range Single Motor 78 kWh Plus Pilot Lite
https://www.blocket.se/mobility/item/18332226,18332226,279000,Företag,El,Automatisk,10440,2022,2,Segeltorp,Polestar,Polestar 2 Standard Range Single Motor Plus Pilot,Standard Range Single Motor Plus Pilot
https://www.blocket.se/mobility/item/18330494,18330494,309000,Företag,El,Automatisk,6809,2022,2,Segeltorp,Polestar,Polestar 2 Long Range Single Motor 78 kWh Pilot,Long Range Single Motor 78 kWh Pilot
https://www.blocket.se/mobility/item/19614860,19614860,309900,Företag,El,Automatisk,6183,2022,2,Sigtuna,Polestar,Polestar 2 Standard Range Single Motor 64kWh Plus 0% RÄNTA,Standard Range Single Motor 64kWh Plus 0% RÄNTA
https://www.blocket.se/mobility/item/18713438,18713438,345000,Företag,El,Automatisk,14649,2022,2,Skillingaryd,Polestar,Polestar 2 Long Range Dual Motor 408hk Performance,Long Range Dual Motor 408hk Performance
https://www.blocket.se/mobility/item/18590524,18590524,374900,Företag,El,Automatisk,6118,2022,2,Skövde,Polestar,Polestar 2 Long Range Dual Motor LRDM 78kWh Pilot Plus 12 mån fri,Long Range Dual Motor LRDM 78kWh Pilot Plus 12 mån fri
https://www.blocket.se/mobility/item/18244124,18244124,309000,Företag,El,Automatisk,10545,2022,2,Södertälje,Polestar,Polestar 2 Long Range Single Motor 78kWh Plus Pilot Lite,Long Range Single Motor 78kWh Plus Pilot Lite
https://www.blocket.se/mobility/item/17961446,17961446,329900,Företag,El,Automatisk,3033,2022,2,Sollentuna,Polestar,Polestar 2 Standard Range Single Motor Pilot 360° Adp. Fart.,Standard Range Single Motor Pilot 360° Adp. Fart.
https://www.blocket.se/mobility/item/19054349,19054349,377900,Företag,El,Automatisk,5873,2022,2,Sollentuna,Polestar,Polestar 2 Long Range Dual Motor 78kWh Plus Pilot,Long Range Dual Motor 78kWh Plus Pilot
https://www.blocket.se/mobility/item/19095032,19095032,284900,Företag,El,Automatisk,9590,2022,2,Sollentuna,Polestar,Polestar 2 Long Range Single Motor 78kWh B-Kam,Long Range Single Motor 78kWh B-Kam
https://www.blocket.se/mobility/item/19381331,19381331,329900,Företag,El,Automatisk,6914,2022,2,Sollentuna,Polestar,Polestar 2 Long Range Single Motor 78kWh Plus,Long Range Single Motor 78kWh Plus
https://www.blocket.se/mobility/item/15699773,15699773,349900,Företag,El,Automatisk,4637,2022,2,Sollentuna,Polestar,Polestar 2 Long Range Single Motor Pilot 360° I Pixel-Led,Long Range Single Motor Pilot 360° I Pixel-Led
https://www.blocket.se/mobility/item/18533650,18533650,332900,Företag,El,Automatisk,7497,2022,2,Stockholm,Polestar,Polestar 2 Long Range Dual AWD Plus Pano H/K Kamera 4.99%,Long Range Dual AWD Plus Pano H/K Kamera 4.99%
https://www.blocket.se/mobility/item/18548734,18548734,318900,Företag,El,Automatisk,7359,2022,2,Stockholm,Polestar,Polestar 2 Long Range Single Motor Plus Pano H/K 4.99%,Long Range Single Motor Plus Pano H/K 4.99%
https://www.blocket.se/mobility/item/18705778,18705778,277900,Företag,El,Automatisk,9447,2022,2,Stockholm,Polestar,"Polestar 2 Standard Range Single Motor Kamera Navi 4,99%","Standard Range Single Motor Kamera Navi 4,99%"
https://www.blocket.se/mobility/item/18720501,18720501,284900,Företag,El,Automatisk,8263,2022,2,Stockholm,Polestar,"Polestar 2 Standard Range Single Motor Kamera Navi LED 4,99%","Standard Range Single Motor Kamera Navi LED 4,99%"
https://www.blocket.se/mobility/item/18723292,18723292,283900,Företag,El,Automatisk,10956,2022,2,Stockholm,Polestar,"Polestar 2 Long Range Single Motor Kamera Navi LED 4,99%","Long Range Single Motor Kamera Navi LED 4,99%"
https://www.blocket.se/mobility/item/18885124,18885124,305900,Företag,El,Automatisk,4212,2022,2,Stockholm,Polestar,"Polestar 2 Standard Range Single Motor Kamera Navi 4,99%","Standard Range Single Motor Kamera Navi 4,99%"
https://www.blocket.se/mobility/item/19050486,19050486,284900,Företag,El,Automatisk,8420,2022,2,Stockholm,Polestar,Polestar 2 Standard Range Single Motor Kamera Navi Drag,Standard Range Single Motor Kamera Navi Drag
https://www.blocket.se/mobility/item/19067214,19067214,294900,Företag,El,Automatisk,5852,2022,2,Stockholm,Polestar,Polestar 2 Standard Range Single Motor Kamera Navi,Standard Range Single Motor Kamera Navi
https://www.blocket.se/mobility/item/19092430,19092430,299900,Företag,El,Automatisk,4858,2022,2,Stockholm,Polestar,Polestar 2 Standard Range Single Motor Kamera Navi V-Hjul,Standard Range Single Motor Kamera Navi V-Hjul
https://www.blocket.se/mobility/item/19193668,19193668,350900,Företag,El,Automatisk,2709,2022,2,Stockholm,Polestar,Polestar 2 Long Range Single Motor Plus Pano H/K V-Hjul,Long Range Single Motor Plus Pano H/K V-Hjul
https://www.blocket.se/mobility/item/18658373,18658373,314900,Företag,El,Automatisk,3653,2022,2,Stockholm,Polestar,Polestar 2 Standard Range Single Motor 64kWh,Standard Range Single Motor 64kWh
https://www.blocket.se/mobility/item/19554179,19554179,398900,Företag,El,Automatisk,5458,2022,2,Stockholm,Polestar,Polestar 2 Long Range Dual AWD Pilot Plus Performance Drag,Long Range Dual AWD Pilot Plus Performance Drag
https://www.blocket.se/mobility/item/19578072,19578072,285900,Företag,El,Automatisk,14143,2022,2,Stockholm,Polestar,Polestar 2 Long Range Dual AWD Pilot Plus Pano Drag V-Hjul,Long Range Dual AWD Pilot Plus Pano Drag V-Hjul
https://www.blocket.se/mobility/item/18764709,18764709,394900,Företag,El,Automatisk,3870,2022,2,Stockholm,Polestar,Polestar 2 Long Range Dual Motor 78kWh Plus,Long Range Dual Motor 78kWh Plus
https://www.blocket.se/mobility/item/19595220,19595220,317900,Företag,El,Automatisk,11040,2022,2,Stockholm,Polestar,Polestar 2 Long Range Dual AWD Pilot Plus Performance Drag,Long Range Dual AWD Pilot Plus Performance Drag
https://www.blocket.se/mobility/item/19616417,19616417,336900,Företag,El,Automatisk,5606,2022,2,Stockholm,Polestar,Polestar 2 Long Range Single Motor Plus Pano H/K 360 BLIS,Long Range Single Motor Plus Pano H/K 360 BLIS
https://www.blocket.se/mobility/item/14361405,14361405,339900,Företag,El,Automatisk,4810,2022,2,Strängnäs,Polestar,Polestar 2 Long Range Single Motor H/K PANORAMA,Long Range Single Motor H/K PANORAMA
https://www.blocket.se/mobility/item/19222195,19222195,359900,Företag,El,Automatisk,5205,2022,2,Strängnäs,Polestar,Polestar 2 Long Range Dual Motor Pilot-Lite 360° Drag MOMS,Long Range Dual Motor Pilot-Lite 360° Drag MOMS
https://www.blocket.se/mobility/item/18788209,18788209,289900,Företag,El,Automatisk,10680,2022,2,Strängnäs,Polestar,Polestar 2 Long Range Singel Motor Kamera Dragkrok MOMS,Long Range Singel Motor Kamera Dragkrok MOMS
https://www.blocket.se/mobility/item/19716538,19716538,370000,Privat,El,Automatisk,5200,2022,2,Taberg,Polestar,Polestar 2 Long Range Dual Motor,Long Range Dual Motor
https://www.blocket.se/mobility/item/19587554,19587554,289800,Företag,El,Automatisk,12953,2022,2,Täby,Polestar,Polestar 2 Long Range Single Motor B-Kamera CarPlay Navi,Long Range Single Motor B-Kamera CarPlay Navi
https://www.blocket.se/mobility/item/19197545,19197545,319900,Företag,El,Automatisk,9601,2022,2,Täby,Polestar,Polestar 2 AWD Long Range Dual Motor Värmare Kamera MOMS,AWD Long Range Dual Motor Värmare Kamera MOMS
https://www.blocket.se/mobility/item/19576785,19576785,305000,Företag,El,Automatisk,4500,2022,2,Tingsryd,Polestar,Polestar 2 SINGLE RANGE 224HK,SINGLE RANGE 224HK
https://www.blocket.se/mobility/item/18183731,18183731,359000,Företag,El,Automatisk,6480,2022,2,Ulricehamn,Polestar,Polestar 2 Long Range Dual Motor 78kWh Pilot lite,Long Range Dual Motor 78kWh Pilot lite
https://www.blocket.se/mobility/item/18850721,18850721,324900,Företag,El,Automatisk,5622,2022,2,Upplands Väsby,Polestar,Polestar 2 Standard Range Single Motor 64kWh Plus 0% RÄNTA,Standard Range Single Motor 64kWh Plus 0% RÄNTA
https://www.blocket.se/mobility/item/18852848,18852848,354900,Företag,El,Automatisk,6155,2022,2,Upplands Väsby,Polestar,Polestar 2 Long Range Single Motor 78kWh Plus 0% RÄNTA,Long Range Single Motor 78kWh Plus 0% RÄNTA
https://www.blocket.se/mobility/item/18850717,18850717,337900,Företag,El,Automatisk,6346,2022,2,Upplands Väsby,Polestar,Polestar 2 Long Range Single Motor 78kWh 0% RÄNTA,Long Range Single Motor 78kWh 0% RÄNTA
https://www.blocket.se/mobility/item/19472061,19472061,304900,Företag,El,Automatisk,8965,2022,2,Upplands Väsby,Polestar,Polestar 2 Standard Range Single Motor 64kWh Plus Pilot 0% RÄNTA,Standard Range Single Motor 64kWh Plus Pilot 0% RÄNTA
https://www.blocket.se/mobility/item/18817231,18817231,339900,Företag,El,Automatisk,7709,2022,2,Upplands Väsby,Polestar,Polestar 2 Long Range Single Motor 78kWh Plus 0% RÄNTA,Long Range Single Motor 78kWh Plus 0% RÄNTA
https://www.blocket.se/mobility/item/17444108,17444108,348900,Företag,El,Automatisk,4755,2022,2,Upplands Väsby,Polestar,Polestar 2 Long Range Single Motor Pilot 360° Adp. Farthåll.,Long Range Single Motor Pilot 360° Adp. Farthåll.
https://www.blocket.se/mobility/item/17767702,17767702,334900,Företag,El,Automatisk,6517,2022,2,Upplands Väsby,Polestar,Polestar 2 Long Range Single Motor 78kWh Plus Panorama H&K,Long Range Single Motor 78kWh Plus Panorama H&K
https://www.blocket.se/mobility/item/17767701,17767701,338900,Företag,El,Automatisk,5744,2022,2,Upplands Väsby,Polestar,Polestar 2 Long Range Single Motor Pilot 360° Adp. Farth.,Long Range Single Motor Pilot 360° Adp. Farth.
https://www.blocket.se/mobility/item/18856848,18856848,339900,Företag,El,Automatisk,3809,2022,2,Upplands Väsby,Polestar,Polestar 2 Long Range Single Motor 78kWh 0% RÄNTA,Long Range Single Motor 78kWh 0% RÄNTA
https://www.blocket.se/mobility/item/19096565,19096565,319900,Företag,El,Automatisk,7057,2022,2,Upplands Väsby,Polestar,Polestar 2 Standard Range Single Motor 64kWh Plus 0% RÄNTA,Standard Range Single Motor 64kWh Plus 0% RÄNTA
https://www.blocket.se/mobility/item/19380138,19380138,319000,Företag,El,Automatisk,5873,2022,2,Upplands Väsby,Polestar,Polestar 2 Long Range Single Motor 31hk,Long Range Single Motor 31hk
https://www.blocket.se/mobility/item/19380142,19380142,309000,Företag,El,Automatisk,7468,2022,2,Upplands Väsby,Polestar,Polestar 2 Long Range Single Motor 78 kWh,Long Range Single Motor 78 kWh
https://www.blocket.se/mobility/item/19380166,19380166,309000,Företag,El,Automatisk,4956,2022,2,Upplands Väsby,Polestar,Polestar 2 Standard Range Single Motor 31hk,Standard Range Single Motor 31hk
https://www.blocket.se/mobility/item/19669728,19669728,299700,Företag,El,Automatisk,13325,2022,2,Upplands Väsby,Polestar,Polestar 2 Long Range Dual Motor Plus Pilot Drag,Long Range Dual Motor Plus Pilot Drag
https://www.blocket.se/mobility/item/19169022,19169022,369000,Företag,El,Automatisk,5311,2022,2,Upplands Väsby,Polestar,Polestar 2 Long Range Dual Motor 78 kWh Pilot Plus Drag,Long Range Dual Motor 78 kWh Pilot Plus Drag
https://www.blocket.se/mobility/item/19684969,19684969,279000,Företag,El,Automatisk,10368,2022,2,Upplands Väsby,Polestar,Polestar 2 Standard Range Single Motor Plus,Standard Range Single Motor Plus
https://www.blocket.se/mobility/item/18426578,18426578,309000,Företag,El,Automatisk,5159,2022,2,Upplands Väsby,Polestar,Polestar 2 Long Range Single Motor 78 kWh Drag,Long Range Single Motor 78 kWh Drag
https://www.blocket.se/mobility/item/19526496,19526496,289000,Företag,El,Automatisk,5795,2022,2,Upplands Väsby,Polestar,Polestar 2 Standard Range Single Motor 64 kWh,Standard Range Single Motor 64 kWh
https://www.blocket.se/mobility/item/19433779,19433779,289900,Företag,El,Automatisk,5000,2022,2,Uppsala,Polestar,"Polestar 2 Standard Range 224hk, Backkamera, Elbaklucka","Standard Range 224hk, Backkamera, Elbaklucka"
https://www.blocket.se/mobility/item/19806089,19806089,269900,Företag,El,Automatisk,7896,2022,2,Uppsala,Polestar,"Polestar 2 Single Motor 224HK Backkamera/Keyless/Carplay/Moms/1,99","Single Motor 224HK Backkamera/Keyless/Carplay/Moms/1,99"
https://www.blocket.se/mobility/item/18662199,18662199,315000,Privat,El,Automatisk,8200,2022,2,Västra Frölunda,Polestar,Polestar 2 Long Range Dual Motor,Long Range Dual Motor
https://www.blocket.se/mobility/item/18909761,18909761,389900,Företag,El,Automatisk,4760,2022,2,Växjö,Polestar,Polestar 2 Long Range Dual Motor 78kWh Plus,Long Range Dual Motor 78kWh Plus
https://www.blocket.se/mobility/item/13476227,13476227,269900,Företag,El,Automatisk,12456,2022,2,Växjö,Polestar,Polestar 2 Long Range Single Motor 231hk Backkamera Dragkrok,Long Range Single Motor 231hk Backkamera Dragkrok
https://www.blocket.se/mobility/item/13366786,13366786,288900,Företag,El,Automatisk,9160,2022,2,Växjö,Polestar,Polestar 2 Long Range SingleMotor 231hk Farth Elstolar Google,Long Range SingleMotor 231hk Farth Elstolar Google
https://www.blocket.se/mobility/item/19382625,19382625,349900,Företag,El,Automatisk,7215,2023,2,Ängelholm,Polestar,Polestar 2 LONG RANGE SINGLE MOTOR /PILOT/PLUS/DRAG,LONG RANGE SINGLE MOTOR /PILOT/PLUS/DRAG
https://www.blocket.se/mobility/item/18717898,18717898,349800,Företag,El,Automatisk,4885,2023,2,Ängelholm,Polestar,"Polestar 2 LONG RANGE SINGLE MOTOR /PILOT/360º/BLIS/20""","LONG RANGE SINGLE MOTOR /PILOT/360º/BLIS/20"""
https://www.blocket.se/mobility/item/19170676,19170676,329000,Företag,El,Automatisk,4754,2023,2,Borås,Polestar,Polestar 2 Long Range Single Motor 78kWh,Long Range Single Motor 78kWh
https://www.blocket.se/mobility/item/18661055,18661055,339500,Företag,El,Automatisk,7159,2023,2,Borlänge,Polestar,Polestar 2 Long Range Single Motor 78kWh,Long Range Single Motor 78kWh
https://www.blocket.se/mobility/item/18873916,18873916,359900,Företag,El,Automatisk,3905,2023,2,Borlänge,Polestar,Polestar 2 Long Range Single Motor 78kWh,Long Range Single Motor 78kWh
https://www.blocket.se/mobility/item/13457887,13457887,299900,Företag,El,Automatisk,9900,2023,2,Bro,Polestar,Polestar 2 Long Range SM 78 kWh Pilot BLIS Drag MOMS,Long Range SM 78 kWh Pilot BLIS Drag MOMS
https://www.blocket.se/mobility/item/18928731,18928731,389500,Företag,El,Automatisk,9800,2023,2,Bro,Polestar,Polestar 2 LR Dual Motor Performance Pilot Plus MOMS 360°,LR Dual Motor Performance Pilot Plus MOMS 360°
https://www.blocket.se/mobility/item/17948097,17948097,306000,Företag,El,Automatisk,6300,2023,2,Bromma,Polestar,Polestar 2 Standard Range Single Motor Appel CarPlay,Standard Range Single Motor Appel CarPlay
https://www.blocket.se/mobility/item/18574084,18574084,279000,Företag,El,Automatisk,11300,2023,2,Burseryd,Polestar,Polestar 2 Standard Range Pilot Plus Pano 360 H/K,Standard Range Pilot Plus Pano 360 H/K
https://www.blocket.se/mobility/item/18910208,18910208,369500,Företag,El,Automatisk,7491,2023,2,Eksjö,Polestar,"Polestar 2 Long Range Dual Motor 408hk *Drag, Ränta 3,99%*","Long Range Dual Motor 408hk *Drag, Ränta 3,99%*"
https://www.blocket.se/mobility/item/17731250,17731250,329500,Företag,El,Automatisk,6700,2023,2,Eksjö,Polestar,"Polestar 2 Long Range Single Motor /Drag/Kamera/Ränta 3,99%/","Long Range Single Motor /Drag/Kamera/Ränta 3,99%/"
https://www.blocket.se/mobility/item/19384228,19384228,309500,Företag,El,Automatisk,3990,2023,2,Eksjö,Polestar,"Polestar 2 69 kWh Standard Range Single Motor *Pilot, Ränta 3,99%*","69 kWh Standard Range Single Motor *Pilot, Ränta 3,99%*"
https://www.blocket.se/mobility/item/18994502,18994502,359500,Företag,El,Automatisk,4600,2023,2,Eksjö,Polestar,"Polestar 2 Long Range 78 kWh *Vinterdäck,Pilot,Ränta 3,99%*","Long Range 78 kWh *Vinterdäck,Pilot,Ränta 3,99%*"
https://www.blocket.se/mobility/item/19679752,19679752,364900,Företag,El,Automatisk,6146,2023,2,Enköping,Polestar,Polestar 2 Long Range Single Motor 78kWh Plus 0% RÄNTA,Long Range Single Motor 78kWh Plus 0% RÄNTA
https://www.blocket.se/mobility/item/18709419,18709419,389900,Företag,El,Automatisk,6106,2023,2,Eslöv,Polestar,Polestar 2 Long Range Dual Motor 78kWh Plus,Long Range Dual Motor 78kWh Plus
https://www.blocket.se/mobility/item/19196442,19196442,329900,Företag,El,Automatisk,10096,2023,2,Eslöv,Polestar,Polestar 2 Long Range Single Motor 78kWh Plus,Long Range Single Motor 78kWh Plus
https://www.blocket.se/mobility/item/19451781,19451781,344900,Företag,El,Automatisk,4894,2023,2,Eslöv,Polestar,Polestar 2 Long Range Single Motor 78kWh,Long Range Single Motor 78kWh
https://www.blocket.se/mobility/item/19048024,19048024,375800,Företag,El,Automatisk,7725,2023,2,Gävle,Polestar,Polestar 2 Long Range Dual Motor 78kWh Plus,Long Range Dual Motor 78kWh Plus
https://www.blocket.se/mobility/item/17541306,17541306,389000,Företag,El,Automatisk,6995,2023,2,Göteborg,Polestar,Polestar 2 Long Range Dual Motor 408hk Pilot Plus ***SÅLD***,Long Range Dual Motor 408hk Pilot Plus ***SÅLD***
https://www.blocket.se/mobility/item/19346686,19346686,404900,Företag,El,Automatisk,4081,2023,2,Göteborg,Polestar,Polestar 2 Long Range Dual Motor 78kWh Plus,Long Range Dual Motor 78kWh Plus
https://www.blocket.se/mobility/item/18503637,18503637,339900,Företag,El,Automatisk,4836,2023,2,Göteborg,Polestar,Polestar 2 Long Range Single Motor,Long Range Single Motor
https://www.blocket.se/mobility/item/19291926,19291926,389900,Företag,El,Automatisk,6265,2023,2,Göteborg,Polestar,Polestar 2 Long Range AWD Pilot Plus Värmare Pano H/K MOMS,Long Range AWD Pilot Plus Värmare Pano H/K MOMS
https://www.blocket.se/mobility/item/17750472,17750472,329900,Företag,El,Automatisk,6004,2023,2,Göteborg,Polestar,"Polestar 2 Standard Range Single Motor *,99% Räntekampanj* Keyless","Standard Range Single Motor *,99% Räntekampanj* Keyless"
https://www.blocket.se/mobility/item/19649265,19649265,415000,Företag,El,Automatisk,7425,2023,2,Göteborg,Polestar,Polestar 2 Long Range Dual Motor Performance Alla Tillval Leasbar,Long Range Dual Motor Performance Alla Tillval Leasbar
https://www.blocket.se/mobility/item/13471211,13471211,369900,Företag,El,Automatisk,11001,2023,2,Göteborg,Polestar,"Polestar 2 Long Range Dual Motor 408hk !! ,99% Räntekampanj !! Pil","Long Range Dual Motor 408hk !! ,99% Räntekampanj !! Pil"
https://www.blocket.se/mobility/item/18107463,18107463,329900,Företag,El,Automatisk,7113,2023,2,Göteborg,Polestar,Polestar 2 Long Range Single Motor Navigation,Long Range Single Motor Navigation
https://www.blocket.se/mobility/item/16574734,16574734,389900,Företag,El,Automatisk,5508,2023,2,Göteborg,Polestar,"Polestar 2 Long Range 408hk Dual Motor !! ,99% Räntekampanj !! Dra","Long Range 408hk Dual Motor !! ,99% Räntekampanj !! Dra"
https://www.blocket.se/mobility/item/13462795,13462795,359900,Företag,El,Automatisk,11745,2023,2,Göteborg,Polestar,"Polestar 2 Long Range Dual Motor AWD !! ,99% Räntekampanj !! Plus","Long Range Dual Motor AWD !! ,99% Räntekampanj !! Plus"
https://www.blocket.se/mobility/item/19196801,19196801,349900,Företag,El,Automatisk,2038,2023,2,Göteborg,Polestar,Polestar 2 Long Range 231hk Värmare Kamera CarPlay MOMS,Long Range 231hk Värmare Kamera CarPlay MOMS
https://www.blocket.se/mobility/item/19053831,19053831,299900,Företag,El,Automatisk,15021,2023,2,Göteborg,Polestar,"Polestar 2 Long Range Dual Motor 408hk *,99% Räntekampanj* Pilot","Long Range Dual Motor 408hk *,99% Räntekampanj* Pilot"
https://www.blocket.se/mobility/item/19252077,19252077,369900,Företag,El,Automatisk,7427,2023,2,Göteborg,Polestar,"Polestar 2 Long Range Dual Motor 408hk *,99% Räntekampanj* Plus H/","Long Range Dual Motor 408hk *,99% Räntekampanj* Plus H/"
https://www.blocket.se/mobility/item/18484085,18484085,359900,Företag,El,Automatisk,4580,2023,2,Halmstad,Polestar,Polestar 2 Long Range Single Motor 360° CarPlay Drag BLIS,Long Range Single Motor 360° CarPlay Drag BLIS
https://www.blocket.se/mobility/item/19547691,19547691,299000,Företag,El,Automatisk,8500,2023,2,Hedemora,Polestar,Polestar 2 Standard Range Single Motor Plus Paket Drag 231Hk,Standard Range Single Motor Plus Paket Drag 231Hk
https://www.blocket.se/mobility/item/18505294,18505294,319900,Företag,El,Automatisk,4285,2023,2,Helsingborg,Polestar,Polestar 2 Standard Range Single Motor 69kWh,Standard Range Single Motor 69kWh
https://www.blocket.se/mobility/item/19383391,19383391,319900,Företag,El,Automatisk,4059,2023,2,Helsingborg,Polestar,Polestar 2 Standard Range Single Motor 69kWh,Standard Range Single Motor 69kWh
